SitID	HorID	Pick	Quality
103868	9000	432.21	2
103868	9500	432.21	2
103868	10000	435.25	1
103868	11000	442.57	1
103868	12000	442.57	1
103868	13000	442.57	1
103868	14000	472.44	4
103875	1000	273.1	1
103875	2000	        	-1
103875	3000	        	-1
103875	4000	        	-1
103875	5000	395.63	1
103875	6000	        	-1
103875	7000	412.39	1
103875	9000	421.84	3
103875	9500	421.84	3
103875	10000	425.2	1
103875	11000	429.77	2
103875	12000	429.77	2
103875	13000	429.77	2
103875	14000	439.52	1
103876	1000	328.57	1
103876	2000	        	-1
103876	3000	        	-1
103876	4000	        	-1
103876	5000	448.06	1
103876	6000	        	-1
103876	7000	467.26	1
103876	9000	474.88	3
103876	9500	474.88	3
103876	10000	477.93	1
103876	11000	486.46	1
103876	12000	486.46	1
103876	13000	486.46	1
103876	14000	510.54	3
103880	1000	286	1
103880	2000	        	-1
103880	3000	        	-1
103880	4000	        	-1
103880	5000	405	1
103880	6000	        	-1
103880	7000	423	1
103880	9000	429	3
103880	9500	429	3
103880	10000	433	1
103880	11000	        	0
103880	12000	        	0
103880	13000	        	0
103880	14000	438	1
103886	1000	301.75	1
103886	2000	        	-1
103886	3000	        	-1
103886	4000	        	-1
103886	5000	425.5	1
103886	6000	        	-1
103886	7000	439.52	1
103886	9000	448.06	1
103886	9500	448.06	1
103886	10000	451.71	1
103886	11000	        	0
103886	12000	        	0
103886	13000	        	0
103886	14000	457.2	2
103888	1000	293.83	1
103888	2000	        	-1
103888	3000	        	-1
103888	4000	        	-1
103888	5000	415.14	1
103888	6000	        	-1
103888	7000	432.82	1
103888	9000	440.74	2
103888	9500	440.74	2
103888	10000	444.09	1
103888	11000	        	0
103888	12000	        	0
103888	13000	        	0
103888	14000	449.88	1
103895	1000	343.81	1
103895	2000	        	-1
103895	3000	        	-1
103895	4000	        	-1
103895	5000	466.95	1
103895	6000	        	-1
103895	7000	485.24	1
103895	9000	493.78	3
103895	9500	493.78	3
103895	10000	496.82	3
103895	11000	505.36	2
103895	12000	505.36	2
103895	13000	505.36	2
103895	14000	533.4	1
103896	1000	349	1
103896	2000	        	-1
103896	3000	        	-1
103896	4000	        	-1
103896	5000	468	1
103896	6000	        	-1
103896	7000	485	1
103896	9000	491.5	3
103896	9500	491.5	3
103896	10000	495.5	1
103896	11000	        	0
103896	12000	        	0
103896	13000	        	0
103896	14000	499	1
103900	1000	334	1
103900	2000	        	-1
103900	3000	        	-1
103900	4000	        	-1
103900	5000	455	1
103900	6000	        	-1
103900	7000	473	1
103900	9000	481	3
103900	9500	481	3
103900	10000	486	1
103900	11000	495	1
103900	12000	495	1
103900	13000	495	1
103900	14000	518.5	1
103903	1000	304.19	1
103903	2000	        	-1
103903	3000	        	-1
103903	4000	        	-1
103903	5000	427.63	1
103903	6000	        	-1
103903	7000	445.62	1
103903	9000	454.15	3
103903	9500	454.15	3
103903	10000	458.72	1
103903	11000	470	1
103903	12000	470	1
103903	13000	470	1
103903	14000	489.81	1
103906	1000	333.76	1
103906	2000	        	-1
103906	3000	        	-1
103906	4000	        	-1
103906	5000	455.07	1
103906	6000	        	-1
103906	7000	473.05	1
103906	9000	480.97	3
103906	9500	480.97	3
103906	10000	484.63	1
103906	11000	490.73	1
103906	12000	490.73	1
103906	13000	490.73	1
103906	14000	496.21	1
103912	1000	328.5	1
103912	2000	        	-1
103912	3000	        	-1
103912	4000	        	-1
103912	5000	447	1
103912	6000	        	-1
103912	7000	465	1
103912	9000	471	3
103912	9500	471	3
103912	10000	476	1
103912	11000	485	2
103912	12000	485	2
103912	13000	485	2
103912	14000	494	1
103920	1000	319.43	1
103920	2000	        	-1
103920	3000	        	-1
103920	4000	        	-1
103920	5000	442.57	1
103920	6000	        	-1
103920	7000	460.86	1
103920	9000	468.78	2
103920	9500	468.78	2
103920	10000	475.49	1
103920	11000	486.16	1
103920	12000	486.16	1
103920	13000	486.16	1
103920	14000	505.66	1
103924	1000	323.09	1
103924	2000	        	-1
103924	3000	        	-1
103924	4000	        	-1
103924	5000	449.28	1
103924	6000	        	-1
103924	7000	468.17	1
103924	9000	479.45	2
103924	9500	479.45	2
103924	10000	484.63	1
103924	11000	495.91	1
103924	12000	495.91	1
103924	13000	495.91	1
103924	14000	516.33	1
104689	1000	478	1
104689	2000	        	-1
104689	3000	        	-1
104689	4000	        	-1
104689	5000	595.5	1
104689	6000	        	-1
104689	7000	615	1
104689	9000	620	2
104689	9500	620	2
104689	10000	623.5	2
104689	11000	630	2
104689	12000	630	2
104689	13000	630	2
104689	14000	681.5	1
104690	1000	424	1
104690	2000	        	-1
104690	3000	        	-1
104690	4000	        	-1
104690	5000	546	1
104690	6000	        	-1
104690	7000	565	1
104690	9000	567	3
104690	9500	567	3
104690	10000	574	2
104690	11000	579	1
104690	12000	579	1
104690	13000	579	1
104690	14000	629	1
104695	1000	384.5	1
104695	2000	        	-1
104695	3000	        	-1
104695	4000	        	-1
104695	5000	508	1
104695	6000	        	-1
104695	7000	525	1
104695	9000	528	2
104695	9500	528	2
104695	10000	534	1
104695	11000	540	2
104695	12000	540	2
104695	13000	540	2
104695	14000	586	1
104699	1000	486.46	1
104699	2000	        	-1
104699	3000	        	-1
104699	4000	        	-1
104699	5000	607.77	1
104699	6000	        	-1
104699	7000	626.06	1
104699	9000	632.76	2
104699	9500	632.76	2
104699	10000	635.51	2
104699	11000	641.3	1
104699	12000	641.3	1
104699	13000	641.3	1
104699	14000	690.07	1
104700	1000	393.19	1
104700	2000	        	-1
104700	3000	        	-1
104700	4000	        	-1
104700	5000	517.55	1
104700	6000	        	-1
104700	7000	534.62	1
104700	9000	542.54	2
104700	9500	542.54	2
104700	10000	544.37	2
104700	11000	549.86	1
104700	12000	549.86	1
104700	13000	549.86	1
104700	14000	594.36	1
104703	1000	401.5	1
104703	2000	        	-1
104703	3000	        	-1
104703	4000	        	-1
104703	5000	526	1
104703	6000	        	-1
104703	7000	543	1
104703	9000	546	2
104703	9500	546	2
104703	10000	552	2
104703	11000	557	1
104703	12000	557	1
104703	13000	557	1
104703	14000	605	1
104710	1000	309	1
104710	2000	        	-1
104710	3000	        	-1
104710	4000	        	-1
104710	5000	430	1
104710	6000	        	-1
104710	7000	447	1
104710	9000	456	2
104710	9500	456	2
104710	10000	458	2
104710	11000	464	2
104710	12000	464	2
104710	13000	464	2
104710	14000	491	1
104712	1000	310.5	1
104712	2000	        	-1
104712	3000	        	-1
104712	4000	        	-1
104712	5000	432.5	1
104712	6000	        	-1
104712	7000	449.5	1
104712	9000	455	1
104712	9500	455	1
104712	10000	461	2
104712	11000	468	2
104712	12000	468	2
104712	13000	468	2
104712	14000	488.5	1
104715	1000	321.5	1
104715	2000	        	-1
104715	3000	        	-1
104715	4000	        	-1
104715	5000	443.5	1
104715	6000	        	-1
104715	7000	460	1
104715	9000	465.5	1
104715	9500	465.5	1
104715	10000	471.5	2
104715	11000	476.5	2
104715	12000	476.5	2
104715	13000	476.5	2
104715	14000	500	1
104719	1000	333.45	1
104719	2000	        	-1
104719	3000	        	-1
104719	4000	        	-1
104719	5000	458.42	1
104719	6000	        	-1
104719	7000	475.49	1
104719	9000	481.58	1
104719	9500	481.58	1
104719	10000	487.68	2
104719	11000	493.47	2
104719	12000	493.47	2
104719	13000	493.47	2
104719	14000	514.5	1
104722	1000	301	1
104722	2000	        	-1
104722	3000	        	-1
104722	4000	        	-1
104722	5000	424	1
104722	6000	        	-1
104722	7000	443	1
104722	9000	451	1
104722	9500	451	1
104722	10000	453.5	2
104722	11000	460	1
104722	12000	460	1
104722	13000	460	1
104722	14000	486	1
104729	1000	299.5	1
104729	2000	        	-1
104729	3000	        	-1
104729	4000	        	-1
104729	5000	422	1
104729	6000	        	-1
104729	7000	440	1
104729	9000	449.5	3
104729	9500	449.5	3
104729	10000	451	2
104729	11000	457	1
104729	12000	457	1
104729	13000	457	1
104729	14000	487	1
104736	1000	275	1
104736	2000	        	-1
104736	3000	        	-1
104736	4000	        	-1
104736	5000	400	1
104736	6000	        	-1
104736	7000	419	1
104736	9000	426.5	2
104736	9500	426.5	2
104736	10000	429	2
104736	11000	434.5	1
104736	12000	434.5	1
104736	13000	434.5	1
104736	14000	465	2
104751	1000	255.42	1
104751	2000	        	-1
104751	3000	        	-1
104751	4000	        	-1
104751	5000	383.44	1
104751	6000	        	-1
104751	7000	399.59	1
104751	9000	403.86	1
104751	9500	403.86	1
104751	10000	410.57	1
104751	11000	420.93	2
104751	12000	420.93	2
104751	13000	420.93	2
104751	14000	445.01	3
104764	1000	256.64	1
104764	2000	        	-1
104764	3000	        	-1
104764	4000	        	-1
104764	5000	383.44	1
104764	6000	        	-1
104764	7000	399.9	1
104764	9000	404.77	1
104764	9500	404.77	1
104764	10000	411.18	1
104764	11000	420.01	2
104764	12000	420.01	2
104764	13000	420.01	2
104764	14000	441.96	3
104769	1000	275	1
104769	2000	        	-1
104769	3000	        	-1
104769	4000	        	-1
104769	5000	400.5	1
104769	6000	        	-1
104769	7000	418	1
104769	9000	423	1
104769	9500	423	1
104769	10000	429	1
104769	11000	441	3
104769	12000	441	3
104769	13000	441	3
104769	14000	469	1
104779	1000	274	1
104779	2000	        	-1
104779	3000	        	-1
104779	4000	        	-1
104779	5000	402	1
104779	6000	        	-1
104779	7000	419.5	1
104779	9000	426	3
104779	9500	426	3
104779	10000	431	1
104779	11000	437	1
104779	12000	437	1
104779	13000	437	1
104779	14000	485	4
104787	1000	292.91	1
104787	2000	        	-1
104787	3000	        	-1
104787	4000	        	-1
104787	5000	420.62	1
104787	6000	        	-1
104787	7000	438.91	1
104787	9000	445.92	3
104787	9500	445.92	3
104787	10000	450.49	1
104787	11000	457.81	1
104787	12000	457.81	1
104787	13000	457.81	1
104787	14000	        	-1
104803	1000	277.98	1
104803	2000	        	-1
104803	3000	        	-1
104803	4000	        	-1
104803	5000	404.77	1
104803	6000	        	-1
104803	7000	424.28	1
104803	9000	431.6	3
104803	9500	431.6	3
104803	10000	435.86	1
104803	11000	446.23	2
104803	12000	446.23	2
104803	13000	446.23	2
104803	14000	        	-1
104804	1000	302.36	1
104804	2000	        	-1
104804	3000	        	-1
104804	4000	        	-1
104804	5000	418.19	1
104804	6000	        	-1
104804	7000	436.47	1
104804	9000	445.01	3
104804	9500	445.01	3
104804	10000	449.28	1
104804	11000	457.2	1
104804	12000	457.2	1
104804	13000	457.2	1
104804	14000	478.54	4
104807	1000	292	1
104807	2000	        	-1
104807	3000	        	-1
104807	4000	        	-1
104807	5000	422	1
104807	6000	        	-1
104807	7000	441	1
104807	9000	448	3
104807	9500	448	3
104807	10000	454	1
104807	11000	462	2
104807	12000	462	2
104807	13000	462	2
104807	14000	475	3
104810	1000	269.14	1
104810	2000	        	-1
104810	3000	        	-1
104810	4000	        	-1
104810	5000	397.76	1
104810	6000	        	-1
104810	7000	415.75	1
104810	9000	423.67	3
104810	9500	423.67	3
104810	10000	428.55	1
104810	11000	434.64	1
104810	12000	434.64	1
104810	13000	434.64	1
104810	14000	454.15	1
104812	1000	270	1
104812	2000	        	-1
104812	3000	        	-1
104812	4000	        	-1
104812	5000	397	1
104812	6000	        	-1
104812	7000	416	1
104812	9000	421.5	3
104812	9500	421.5	3
104812	10000	428	1
104812	11000	434	1
104812	12000	434	1
104812	13000	434	1
104812	14000	473	1
104819	1000	281.03	1
104819	2000	        	-1
104819	3000	        	-1
104819	4000	        	-1
104819	5000	408.43	1
104819	6000	        	-1
104819	7000	426.72	1
104819	9000	432.21	3
104819	9500	432.21	3
104819	10000	439.52	1
104819	11000	447.45	1
104819	12000	447.45	1
104819	13000	447.45	1
104819	14000	473.05	1
104823	1000	275	1
104823	2000	        	-1
104823	3000	        	-1
104823	4000	        	-1
104823	5000	402.5	1
104823	6000	        	-1
104823	7000	421	1
104823	9000	429	2
104823	9500	429	2
104823	10000	434	1
104823	11000	442	1
104823	12000	442	1
104823	13000	442	1
104823	14000	456.5	2
104826	1000	282.55	1
104826	2000	        	-1
104826	3000	        	-1
104826	4000	        	-1
104826	5000	407.82	1
104826	6000	        	-1
104826	7000	424.89	1
104826	9000	433.43	3
104826	9500	433.43	3
104826	10000	438.3	1
104826	11000	443.79	2
104826	12000	443.79	2
104826	13000	443.79	2
104826	14000	451.71	2
104832	1000	287.12	1
104832	2000	        	-1
104832	3000	        	-1
104832	4000	        	-1
104832	5000	415.14	1
104832	6000	        	-1
104832	7000	430.99	1
104832	9000	438.3	3
104832	9500	438.3	3
104832	10000	444.09	1
104832	11000	451.71	1
104832	12000	451.71	1
104832	13000	451.71	1
104832	14000	463.3	1
104833	1000	290.17	1
104833	2000	        	-1
104833	3000	        	-1
104833	4000	        	-1
104833	5000	415.14	1
104833	6000	        	-1
104833	7000	430.68	1
104833	9000	435.25	1
104833	9500	435.25	1
104833	10000	443.18	1
104833	11000	453.54	1
104833	12000	453.54	1
104833	13000	453.54	1
104833	14000	480.36	1
104834	1000	275.54	1
104834	2000	        	-1
104834	3000	        	-1
104834	4000	        	-1
104834	5000	404.77	1
104834	6000	        	-1
104834	7000	420.01	1
104834	9000	427.94	3
104834	9500	427.94	3
104834	10000	434.04	1
104834	11000	442.26	1
104834	12000	442.26	1
104834	13000	442.26	1
104834	14000	463.3	1
104837	1000	299	1
104837	2000	        	-1
104837	3000	        	-1
104837	4000	        	-1
104837	5000	432	1
104837	6000	        	-1
104837	7000	449	1
104837	9000	458	3
104837	9500	458	3
104837	10000	463.5	1
104837	11000	475	1
104837	12000	475	1
104837	13000	475	1
104837	14000	487	2
104838	1000	283	1
104838	2000	        	-1
104838	3000	        	-1
104838	4000	        	-1
104838	5000	406	1
104838	6000	        	-1
104838	7000	421.5	1
104838	9000	428.5	3
104838	9500	428.5	3
104838	10000	434	1
104838	11000	        	0
104838	12000	        	0
104838	13000	        	0
104838	14000	440	1
104839	1000	306	1
104839	2000	        	-1
104839	3000	        	-1
104839	4000	        	-1
104839	5000	432	1
104839	6000	        	-1
104839	7000	448	1
104839	9000	457.5	3
104839	9500	457.5	3
104839	10000	464	1
104839	11000	472.5	1
104839	12000	472.5	1
104839	13000	472.5	1
104839	14000	478	1
104840	1000	298.7	1
104840	2000	        	-1
104840	3000	        	-1
104840	4000	        	-1
104840	5000	422.76	1
104840	6000	        	-1
104840	7000	438.91	1
104840	9000	448.06	3
104840	9500	448.06	3
104840	10000	454.15	1
104840	11000	463.3	1
104840	12000	463.3	1
104840	13000	463.3	1
104840	14000	469.39	1
104841	1000	307.24	1
104841	2000	        	-1
104841	3000	        	-1
104841	4000	        	-1
104841	5000	430.99	1
104841	6000	        	-1
104841	7000	448.67	1
104841	9000	455.37	1
104841	9500	455.37	1
104841	10000	463.91	1
104841	11000	473.05	1
104841	12000	473.05	1
104841	13000	473.05	1
104841	14000	481.89	1
105674	1000	331.5	1
105674	2000	        	-1
105674	3000	        	-1
105674	4000	        	-1
105674	5000	459.5	1
105674	6000	        	-1
105674	7000	474.5	1
105674	9000	481	3
105674	9500	481	2
105674	10000	485	1
105674	11000	492.5	3
105674	12000	492.5	3
105674	13000	492.5	3
105674	14000	540.5	1
105677	1000	268.5	1
105677	2000	        	-1
105677	3000	        	-1
105677	4000	        	-1
105677	5000	393.5	1
105677	6000	        	-1
105677	7000	410	1
105677	9000	417	3
105677	9500	417	3
105677	10000	421	1
105677	11000	428	3
105677	12000	428	3
105677	13000	428	3
105677	14000	474	1
105678	1000	266.5	1
105678	2000	        	-1
105678	3000	        	-1
105678	4000	        	-1
105678	5000	391	1
105678	6000	        	-1
105678	7000	406	1
105678	9000	412	3
105678	9500	412	3
105678	10000	416	1
105678	11000	424	3
105678	12000	424	3
105678	13000	424	3
105678	14000	463	1
105681	1000	260.5	1
105681	2000	        	-1
105681	3000	        	-1
105681	4000	        	-1
105681	5000	384	1
105681	6000	        	-1
105681	7000	399	1
105681	9000	405.5	3
105681	9500	405.5	3
105681	10000	410	1
105681	11000	413	3
105681	12000	413	3
105681	13000	413	3
105681	14000	442	1
105683	1000	288	1
105683	2000	        	-1
105683	3000	        	-1
105683	4000	        	-1
105683	5000	411.5	1
105683	6000	        	-1
105683	7000	428	1
105683	9000	433	1
105683	9500	433	1
105683	10000	439	1
105683	11000	442.5	3
105683	12000	442.5	3
105683	13000	442.5	3
105683	14000	490	1
105685	1000	306.5	1
105685	2000	        	-1
105685	3000	        	-1
105685	4000	        	-1
105685	5000	433	1
105685	6000	        	-1
105685	7000	450.5	1
105685	9000	456	2
105685	9500	456	2
105685	10000	461	1
105685	11000	464	3
105685	12000	464	3
105685	13000	464	3
